from,in,label
1673625,2605662,0
80764,1004954,0
2107914,3358274,0
159264,603230,0
1083522,1803221,0
895204,2840307,0
2526772,3995374,0
4732571,4587301,0
3604060,3332000,0
635166,4077111,0
1280958,3349815,0
3392719,2957534,0
1662343,3471402,0
2608931,1792538,0
4375623,2932460,0
2350267,2953246,0
1207426,603324,0
3841551,2812729,0
138540,987042,0
4750815,3261910,0
1015191,1982866,0
2683215,4504757,0
672115,2464820,0
4002201,3580417,0
2237166,4342877,0
4714215,131292,0
1517695,484771,0
4467429,3912575,0
703917,2041831,0
4327559,3168517,0
1631501,3012318,0
1634799,4319634,0
1801842,681125,0
1580365,4329083,0
4778938,182319,0
1266087,4404095,0
3098505,888112,0
1581998,3531759,0
3505313,3801968,0
975423,3287026,0
3895308,3627053,0
2005709,1157547,0
2987206,735257,0
3393639,4632102,0
87075,3679054,0
1555138,3754844,0
4736038,4452591,0
2630960,1660530,0
910122,32533,0
1043239,1156395,0
621919,3009130,0
4352513,3984918,0
51502,4441645,0
1744179,3494142,0
1564425,1739263,0
2126162,4557662,0
3466198,3197152,0
1027511,2379925,0
3825673,1601219,0
1238719,628250,0
2081208,2100654,0
140618,3286497,0
2124094,3235027,0
4802049,127513,0
4482651,1273396,0
91588,336130,0
406387,2403785,0
104048,3886151,0
1129737,1479903,0
152989,1255100,0
296297,1792804,0
452585,660593,0
4699705,317527,0
505117,1113,0
3780290,3885759,0
1292922,1757327,0
2850460,2828492,0
2379059,933209,0
1928769,2886890,0
3455017,1343861,0
4722572,355959,0
2545976,3778996,0
2640024,1343536,0
3471626,1037910,0
1142581,2801305,0
4251190,4643934,0
2082012,2453048,0
2370377,503124,0
4600829,1850249,0
2137871,2901436,0
3047199,2900628,0
1927176,2881667,0
1945697,2980244,0
3712987,4198231,0
1633555,4813726,0
459936,4229846,0
3579218,3333079,0
2887658,4027477,0
1659383,337409,0
2451704,349757,0
1963262,3985552,0
2496713,1190486,0
3541909,4381015,0
1040322,4001711,0
1559142,964509,0
2324517,3631856,0
2293586,3075083,0
647150,2947032,0
2202556,3211155,0
581189,4466461,0
4632426,2562472,0
2965722,4623073,0
2863012,539529,0
664849,3398255,0
681521,238986,0
2445057,1801836,0
4424462,4844914,0
2074954,2120234,0
4277874,1351411,0
1694299,681063,0
2384628,4751752,0
1285660,480965,0
4259915,631231,0
4535073,2147977,0
891924,1181549,0
1010633,471075,0
4127341,3236280,0
2493149,392759,0
4293788,1439378,0
3531206,3050847,0
711502,4148883,0
1884945,3137874,0
2009483,3225239,0
4420969,1247322,0
3326552,213737,0
1509936,2265287,0
2696493,4746155,0
1504333,121362,0
4154539,2877517,0
1346565,1214990,0
2896688,3535853,0
4173010,1900881,0
4805041,859389,0
4287262,2375545,0
4480999,229246,0
4731206,2835935,0
2852215,3150057,0
2045997,4519057,0
2041119,1922314,0
562680,2645921,0
3425346,977755,0
2954329,2896056,0
293143,755265,0
4290582,2241930,0
3932087,3763509,0
3567946,3864737,0
1709928,4680916,0
1840241,1166629,0
1223420,4530303,0
2848543,1493732,0
3916960,2812732,0
1980862,3726662,0
2448229,4558815,0
1148884,226076,0
3469965,3580197,0
2571169,2567844,0
3713526,3956457,0
4769400,1816143,0
3494076,4569365,0
4203067,806726,0
1661270,1617679,0
2869915,2334002,0
1439649,1104289,0
712184,4184113,0
4859215,3983674,0
3820715,2951026,0
4483562,3404665,0
2075779,3122988,0
4178717,4522754,0
4204766,684844,0
3666261,810220,0
2071296,90434,0
2552241,3178088,0
2409893,1896875,0
4023262,1184272,0
2400155,1825015,0
1515891,3617645,0
138568,138978,0
4464702,3046970,0
1613796,279087,0
4258493,1782877,0
2037639,2377582,0
1082441,3742994,0
20758,177668,0
2313296,2301735,0
4238060,218163,0
3077467,112662,0
4711250,519854,0
4403526,3291753,0
1796971,2332264,0
2983568,2460290,0
4472719,2176073,0
941043,3572805,0
1129051,2176966,0
3075044,4572705,0
4725327,852178,0
50569,4323903,0
3223712,150975,0
2927603,1906036,0
806100,2734253,0
1007380,1399409,0
1634802,4453106,0
3503991,3134039,0
993328,3528382,0
4741748,2562895,0
2209394,51249,0
3353617,1892232,0
3702024,807260,0
4753490,2957668,0
4431287,4460537,0
1095536,2622424,0
1464025,3529151,0
1048094,1457610,0
1899136,2958195,0
538149,3424326,0
2976345,480326,0
738805,39474,0
2710739,1258173,0
968215,2378845,0
4717088,1327872,0
3107193,196206,0
2322732,1703065,0
1301608,1472628,0
2636740,990308,0
2219118,836159,0
4424560,2181942,0
3331252,647987,0
4144204,2875610,0
4258804,2965251,0
3865601,4047256,0
4545644,792781,0
4518775,3034706,0
3410845,3110863,0
818914,675882,0
1069164,404079,0
936034,4831920,0
2542349,4777518,0
1651096,3245614,0
2102175,3917881,0
1034701,1531258,0
3478878,2878683,0
834711,606694,0
992756,4072822,0
2581028,161190,0
612842,2168031,0
2282381,4061512,0
3478861,844877,0
4097890,3818708,0
1362626,4489115,0
2497269,63134,0
784677,1233185,0
2782907,528235,0
1217372,1480262,0
4216655,1661312,0
1461907,636868,0
4660532,2961869,0
2329617,1207636,0
1501883,2690839,0
3793749,4115702,0
4648956,1841502,0
3429304,2435266,0
1897943,4545009,0
1332452,1895323,0
1884529,4142037,0
3012267,3453989,0
1054892,1181390,0
1674018,1127525,0
25000,2037019,0
4620336,4259637,0
2590415,3343019,0
3710507,1163189,0
3787132,665584,0
830495,3474327,0
3778095,3076351,0
2245252,1749783,0
2344386,4776797,0
2194818,4169494,0
1562918,3770575,0
3116767,3721693,0
1533244,1768006,0
3055737,9115,0
770934,4391183,0
4785203,758636,0
1327045,1159425,0
2636892,1585434,0
2734037,2585264,0
4453469,503750,0
2914073,4847937,0
4742054,2242098,0
564261,3890297,0
3562690,2999177,0
2371285,1689071,0
2290594,616734,0
4813515,1916659,0
2066653,4816279,0
4441227,2103566,0
4410827,4796710,0
847503,3647674,0
276255,3718704,0
2407645,1445986,0
2538013,4108707,0
624922,4122100,0
1868463,4303132,0
657324,4135445,0
4264509,4661848,0
2167430,537653,0
2792790,765014,0
2475773,1133504,0
827473,760390,0
4752921,4417830,0
1397265,3319570,0
2054315,1306195,0
3540040,295033,0
2138404,1903411,0
921282,4176713,0
757462,4542723,0
4525863,1710642,0
1536976,2488127,0
4771243,758984,0
2190494,1887603,0
2108637,1278024,0
3998952,3325300,0
3069172,1221227,0
3647612,2489499,0
3020165,3673908,0
4797344,3282696,0
3536628,710955,0
4078584,2992241,0
4777798,2509845,0
3773290,1689881,0
2185557,4386757,0
270667,201101,0
2241331,2378396,0
2582749,314303,0
2007940,4752134,0
1611369,3666432,0
2962003,3120155,0
589381,1023007,0
4563378,277534,0
2333834,2564042,0
2552892,3917061,0
1135831,3255796,0
4553576,3695363,0
3610458,2183944,0
2170465,558968,0
2634559,4826857,0
4830274,2816850,0
3629336,484327,0
3181453,2395737,0
1028951,3884320,0
1201757,210440,0
4792705,2014045,0
4268618,2922888,0
633342,2941378,0
4099495,2788318,0
369095,2460852,0
3864133,3569824,0
2403735,3472096,0
682968,1498729,0
764464,1787674,0
499274,4306902,0
1286254,1794260,0
3970041,1643490,0
581669,2047669,0
1101437,145776,0
1546072,3717486,0
1408068,2523610,0
658508,3111764,0
4486051,3587030,0
3751933,551879,0
3889342,2611802,0
1099713,26976,0
1378051,1453990,0
690523,1699477,0
1416221,2693528,0
3536928,3115942,0
4597959,2160420,0
4423625,2988613,0
2262755,2104472,0
248658,1575175,0
3007651,1188403,0
1287766,1724891,0
1213425,3106451,0
1297348,2452734,0
357269,2883508,0
1414138,2286690,0
2977982,1064564,0
3036013,1644590,0
237485,3417231,0
2701587,2139372,0
4240981,3534084,0
110670,805025,0
4028646,1254744,0
4461334,2170445,0
2466706,232455,0
4574554,4202294,0
4449327,1815370,0
1310403,251349,0
3742357,4305569,0
823405,2311742,0
846226,4669588,0
4340152,3583090,0
3437966,4477426,0
167273,3887844,0
4395736,334279,0
877295,1053559,0
1243077,1162148,0
411458,1323141,0
4685062,1274481,0
4510733,3066285,0
165349,1766698,0
1813719,1147438,0
1660414,575368,0
4018964,2838437,0
1824512,3644658,0
93407,787662,0
3563285,234743,0
1013271,3164912,0
2214449,1447959,0
4236777,738860,0
3590932,1018633,0
4703483,216766,0
3981342,670104,0
1798172,540193,0
3135036,2827774,0
2305385,3732423,0
1018184,4321506,0
399830,3737436,0
122264,3570120,0
1371345,4302130,0
1887195,2575530,0
1517633,2889996,0
482784,1963686,0
1375377,3686204,0
2798803,3263307,0
3406089,3297053,0
3694517,4028118,0
2979418,4768399,0
1793846,2130799,0
4837871,3601854,0
3382963,3829242,0
17575,3734437,0
94921,2868138,0
3921507,3639028,0
2105402,2328184,0
1168335,4615828,0
1373968,2128009,0
2571149,2674212,0
3985193,1639235,0
2498255,3740777,0
2561263,1122846,0
649681,904198,0
2768602,4597761,0
206470,4023369,0
1951675,3040439,0
2247685,1874634,0
2561953,3234546,0
3020614,472537,0
3127159,894907,0
3840877,2268322,0
839521,1833167,0
2574489,2788047,0
3716032,4014406,0
4454248,4479121,0
4795329,3546796,0
4077914,2339467,0
4597121,3718858,0
2373798,3762679,0
3416411,2586117,0
4739747,2577416,0
2512053,3009011,0
3494505,3721593,0
2641497,1533888,0
3879409,996133,0
3219688,3655802,0
2546473,4355327,0
3439056,411341,0
2725143,3812810,0
1789213,3687794,0
427538,3252888,0
3768592,2529194,0
3957268,3806007,0
2465165,422027,0
4738443,3813003,0
427732,2730261,0
1882502,3982268,0
4252640,1384406,0
1692059,3208455,0
3251020,2287724,0
1358437,3799991,0
1541845,4142808,0
2717736,1572239,0
4103438,3091486,0
3676310,2567296,0
816504,4212470,0
2060119,4796816,0
1181090,2594809,0
3340803,3762460,0
2872162,2584485,0
4457846,2222655,0
253698,102124,0
1422736,2471874,0
3457522,1650577,0
888076,321231,0
4792766,4271235,0
1913149,1419742,0
3658024,1942629,0
2587008,3099829,0
1363583,1687265,0
1981138,1154679,0
2928036,337624,0
2036330,631133,0
4798053,4402233,0
2995305,2192002,0
4147656,2420992,0
3894773,2482164,0
546454,3892645,0
1178581,2740738,0
4209591,2564503,0
3552853,3465256,0
3905251,3567950,0
1647718,3959442,0
3935506,1191175,0
477019,4023895,0
2097551,1608373,0
1528197,1592662,0
2010483,822603,0
996202,1485936,0
1906364,1331324,0
2593894,3152331,0
2877269,3546019,0
3043754,1194966,0
370503,3638514,0
1113082,167215,0
3615583,405430,0
3450665,2578034,0
3151854,4596053,0
1400636,67264,0
642528,4276179,0
3082456,45390,0
3289218,3119967,0
3577082,1911199,0
989535,2398692,0
100324,4374458,0
4843698,3191508,0
1332340,709562,0
3960852,2982898,0
4506170,4663058,0
3509261,1072034,0
764256,1541853,0
3633478,3051352,0
4523046,4742888,0
3612949,4705295,0
2146968,936745,0
2783917,1312364,0
3335393,1046222,0
1113699,122348,0
3893367,1958978,0
4865773,1237948,0
4622537,2700364,0
648254,1948706,0
1360211,2728192,0
1648438,171432,0
1630576,3537896,0
3847294,2161758,0
1562508,2415573,0
871252,2489848,0
1351863,1074646,0
1199855,3499412,0
4613888,2527139,0
2933238,2883236,0
4852955,2009250,0
3483276,579138,0
3448621,2702052,0
2513408,1177246,0
3594772,1204739,0
3696409,2562136,0
315953,1882029,0
4340268,74955,0
2994150,4569638,0
1171968,436986,0
2702859,3852450,0
4696282,918718,0
1104425,4452279,0
2457173,4741551,0
1982163,3415743,0
2984377,4862865,0
4341971,2477016,0
3507444,1138159,0
810231,4113039,0
3030071,2278483,0
4194480,4550099,0
4646856,510989,0
3840473,3990439,0
4839262,2200316,0
2685626,3993891,0
1683360,1887899,0
4444,1512087,0
1059116,1661558,0
4082211,4265592,0
980399,158393,0
4616576,387698,0
2776305,3602758,0
608793,3253152,0
3601071,167662,0
2883567,3282884,0
2725978,3068520,0
4369912,2829511,0
2200107,980720,0
1348608,2313879,0
4767961,1829762,0
159870,1119123,0
1302970,2139427,0
510340,2140547,0
2164361,729529,0
2823855,1161496,0
2101939,1101599,0
3822664,1713655,0
3441242,123404,0
2004154,1471473,0
3381045,1716198,0
3813429,829563,0
3830645,641504,0
3969215,3378202,0
196703,1660117,0
3407264,626,0
300330,1868946,0
2379163,1394660,0
4408102,2783255,0
1004950,706175,0
4514481,3059488,0
2947227,485387,0
3293455,2549424,0
3121059,4739393,0
3863300,4531433,0
3402512,3153641,0
2561968,1838496,0
3690884,4528795,0
591976,2051643,0
3650546,659778,0
2064412,954757,0
2036339,2817270,0
4592931,1860979,0
3535350,2114629,0
1848475,852142,0
1957982,3745728,0
3621959,2855281,0
960187,1209429,0
3140902,4222217,0
2994431,1505395,0
166479,835158,0
2121276,999754,0
736299,1031931,0
2841104,47841,0
3578564,3432381,0
658025,239100,0
4149009,4226005,0
4829807,3856088,0
1425746,1602509,0
3731850,1496713,0
3169288,767539,0
1886808,1132771,0
3935800,3337199,0
4712323,2181983,0
3249027,3317405,0
325824,2144258,0
380313,4652884,0
2169920,232076,0
1388553,4226302,0
4634771,4786157,0
1751842,792159,0
4864684,895219,0
407888,1517731,0
2322733,111674,0
551110,1971094,0
4240248,4304397,0
2299258,534335,0
3939725,3383159,0
931346,4198295,0
3369102,1678372,0
69064,3973933,0
4228887,3393259,0
70072,1701860,0
3355090,2482915,0
1332160,4063652,0
3012528,4849026,0
747944,1578412,0
746572,1646439,0
2805572,1862705,0
3814152,107279,0
2732135,3485166,0
340211,666420,0
808518,4455625,0
1054660,1639727,0
1400744,4546264,0
2255345,3057486,0
4804472,3476615,0
309664,3384078,0
1222374,627850,0
1305433,3376627,0
601160,2006308,0
663428,1586911,0
3126989,1453768,0
3683068,3295649,0
4467408,1629836,0
2112329,1653833,0
1064399,1323146,0
1527374,3195802,0
1718687,1535340,0
1160582,2112415,0
2227474,3868544,0
3797728,4057732,0
2132497,2448309,0
3136483,2111385,0
2230286,989585,0
4222361,2534657,0
651484,1649837,0
2322420,194887,0
2672243,3990041,0
1084460,925577,0
3490560,2015572,0
305546,2704200,0
669961,1518117,0
3839921,4232695,0
3034140,1691773,0
167260,4266593,0
3832820,1970309,0
4442862,2102690,0
2668768,4020688,0
1841652,3092438,0
1089568,4475683,0
2316464,3291790,0
2954812,2624166,0
1860066,939208,0
1973199,2353362,0
1559711,1128911,0
948963,1301041,0
3875508,1234796,0
4805391,1571833,0
3736065,4341496,0
4860380,2042392,0
3951852,3869141,0
1685854,415996,0
2194756,3972167,0
2743673,3220785,0
4570059,1093127,0
1539522,69435,0
1819600,4789410,0
327737,2373154,0
4689053,2848349,0
3380517,3752340,0
4671019,4625152,0
4276534,130008,0
2946435,461931,0
1712183,492691,0
335619,4222634,0
1186172,61640,0
601081,209711,0
4830630,1186603,0
2930160,2734264,0
1730152,4794144,0
3097244,497416,0
2125237,551126,0
2559759,2599782,0
1194332,919964,0
1145180,339748,0
373696,3374503,0
3060402,4565215,0
3702765,4154365,0
4054083,1473447,0
2443965,272469,0
1456109,1342123,0
876540,781132,0
619456,3010129,0
2912110,3882777,0
4625011,2293344,0
2814027,933803,0
3314622,4614707,0
3868474,3038718,0
758869,2871820,0
3648063,752437,0
834192,1269061,0
3253538,831207,0
936824,1627771,0
2821870,3317629,0
4418725,2233455,0
2834417,4355965,0
2125494,707773,0
1454506,1399256,0
838694,4656668,0
4296478,1923300,0
2360206,684746,0
4238834,2014451,0
3508496,966992,0
4338089,4616239,0
4080557,2665046,0
2466794,4459621,0
2841592,1405844,0
984967,3983099,0
3560168,564742,0
1689878,3780602,0
4164884,4384297,0
3955411,2346553,0
3591704,664199,0
384948,504823,0
3624470,614443,0
3836662,188012,0
2088011,2536403,0
621385,2919476,0
1636092,2940754,0
420282,4512957,0
1056330,777104,0
1391999,2045088,0
3083221,1024806,0
2442823,2864836,0
3125774,4430091,0
2906865,3902471,0
1480487,3878837,0
2420420,1162899,0
1941675,2056089,0
4089667,4188764,0
4676413,3668598,0
512493,4535432,0
3545749,4109388,0
355133,1819240,0
2020674,1681196,0
1500490,4836842,0
123224,722143,0
2973503,3209638,0
3844027,1409077,0
2504725,1397052,0
8758,3176911,0
484206,1591585,0
3058156,7563,0
1914007,4718039,0
1880514,4285705,0
3392124,277624,0
759815,4109322,0
3355465,3503090,0
650123,1933350,0
3411688,4477353,0
3638414,2108013,0
4617796,1311156,0
2191790,4462465,0
1145477,217877,0
680715,1092436,0
2891622,3935345,0
3477570,4092257,0
2032044,3256101,0
368330,3176023,0
1828624,1378873,0
3005493,4097818,0
664314,3311815,0
580704,3100753,0
459795,475947,0
3143226,3618800,0
437319,1902700,0
3870540,477999,0
1800430,3609450,0
3793750,4446773,0
1639701,3469508,0
81550,4011960,0
4407049,21122,0
4722948,4760908,0
4273863,75174,0
2466643,2787172,0
3272318,4707755,0
103684,2657222,0
4139509,519540,0
3685679,1505446,0
345874,2854630,0
2467695,564672,0
158000,2503091,0
2152891,2245587,0
2895600,4550722,0
742808,2161625,0
3934824,4291437,0
3337104,564492,0
2673551,98318,0
1326527,1383110,0
2852427,733769,0
2679547,760997,0
2016319,4572404,0
2833755,1167907,0
4767104,2466270,0
234760,4592847,0
3501051,1367052,0
3579559,2035637,0
3801653,99111,0
3160598,2222243,0
3898476,619415,0
1058312,4620132,0
4169812,4602260,0
136323,331346,0
3943033,4670304,0
3372620,2610953,0
1159111,1954474,0
2724860,106057,0
4071401,107357,0
4468158,4436594,0
96024,1557566,0
4674036,4652905,0
170534,2146086,0
4594912,2696040,0
786566,676006,0
993154,3442885,0
3617337,3166764,0
4085937,1236917,0
630232,4302436,0
3080350,1704706,0
2025776,1613959,0
1233986,1774089,0
2581922,2984295,0
4305045,1661583,0
1291291,4087199,0
2728109,3256497,0
967604,2739758,0
348307,2775068,0
3683667,2949862,0
391074,4665616,0
292172,1239707,0
3286192,938527,0
2786247,110353,0
2843260,2484185,0
3705698,941055,0
717427,4640328,0
4299671,967176,0
2917541,1211533,0
4087684,3690732,0
3199675,359275,0
3819875,361919,0
183432,2490289,0
1767751,2698391,0
1776945,3209298,0
4794420,4197946,0
4805079,473350,0
3675349,1802113,0
4029006,361656,0
3593077,2129708,0
3410359,1834211,0
3118455,3854058,0
2316307,2695578,0
2335594,786177,0
3366455,4326819,0
2261653,172513,0
2657658,4366547,0
3742010,4603777,0
4149970,1223238,0
2596016,580585,0
2597403,4305362,0
33892,3779120,0
981935,2516040,0
3789523,9475,0
1001275,1808964,0
4636732,275388,0
3562900,1194617,0
872127,1233962,0
790813,3617208,0
1107235,3150611,0
905794,2434100,0
529403,4364884,0
3478245,627494,0
4630124,4052036,0
1908107,3251403,0
2864623,2074669,0
2710263,2100200,0
11789,1755717,0
858747,1900044,0
3352553,2390611,0
4405776,722351,0
757961,2152627,0
3640720,1911660,0
887270,3709174,0
4577762,442480,0
2610497,4411553,0
4688446,4249433,0
1372010,3436623,0
4660519,3673146,0
780781,3073490,0
911350,1263897,0
976223,1899012,0
1699981,2718142,0
631973,3674212,0
2755020,4161718,0
1730297,2633097,0
4279506,559076,0
548332,3429488,0
3043253,2641217,0
268210,1477508,0
1092087,1129066,0
2390908,1306018,0
2137488,2742734,0
4268085,255938,0
978279,1636743,0
552489,1682280,0
647047,2800580,0
1878651,1284067,0
1164437,3969862,0
1700266,3744136,0
3379660,2504666,0
363508,2730552,0
3114031,1824155,0
1987211,3793367,0
4538908,500375,0
3819219,3987999,0
2242667,204190,0
745271,4429541,0
2454250,4096379,0
1898858,4740697,0
3200572,109791,0
379607,1236350,0
4566689,2476521,0
2734834,707213,0
4063135,2562598,0
1322369,1166936,0
4623209,483867,0
209054,251832,0
445042,4624870,0
133957,4475170,0
2214743,2683989,0
509776,1023773,0
2539665,2985627,0
4729014,617454,0
533923,3595269,0
4050146,3815870,0
3989559,3655265,0
2514191,3801048,0
3134101,3243418,0
2552485,1107816,0
254389,4317959,0
904862,3114140,0
2327552,3135924,0
4109347,4585065,0
219684,1500204,0
3742079,3405735,0
4200417,3721014,0
1995693,464426,0
141768,2473489,0
3176705,3825897,0
1277950,852766,0
1251230,4392743,0
701678,2037837,0
1984211,2652427,0
4752226,3272866,0
4248158,2604476,0
129990,697632,0
2933982,1991216,0
3577931,787573,0
4627701,685632,0
676405,1497083,0
469288,4128772,0
676728,1989079,0
3153555,4744503,0
4462373,4399533,0
1839048,792742,0
4775261,3836814,0
1310628,2475672,0
1662100,87911,0
1336816,1526221,0
3037212,770360,0
4772749,1278268,0
2671601,3523980,0
3134706,1589448,0
1694254,3250309,0
4625292,433729,0
2655425,4689479,0
3347169,2931104,0
2825071,37811,0
2491114,1735051,0
465609,1283479,0
191222,4281829,0
2631594,1331806,0
4613637,2433801,0
1115499,3669054,0
3492845,3160951,0
1439608,1548909,0
452020,337638,0
3624204,1117236,0
1075550,1635177,0
86547,4763655,0
1570461,1820271,0
1855955,4620913,0
803648,2379253,0
2247050,1366720,0
40814,653594,0
3692720,757343,0
77940,3360466,0
544181,1127331,0
4365827,2245237,0
360639,803400,0
506884,924108,0
3806151,194736,0
1015555,1709803,0
1801555,4812009,0
3928354,373552,0
244201,1683051,0
1850525,322322,0
1708383,1763964,0
444810,2235047,0
4314049,1362937,0
1559159,210522,0
2178076,1264206,0
774931,4279205,0
2052624,4381857,0
1129663,548497,0
540238,3167787,0
4211556,2355975,0
92492,1025431,0
1940254,3319325,0
3175067,2108876,0
2430850,2035617,0
476920,884203,0
286057,3866785,0
427772,3755316,0
3712965,4111909,0
1769857,4689795,0
1789438,118323,0
46539,2310881,0
4663505,1168284,0
549840,1717398,0
356490,2246098,0
4807809,1809644,0
3431519,4544796,0
3640303,1521036,0
470163,3899333,0
1941927,189497,0
4723296,3946992,0
637828,815960,0
1331027,4546759,0
2450617,4461570,0
843128,2279922,0
4679624,2007401,0
512446,156341,0
2128222,4083597,0
1361255,1033346,0
4716765,33147,0
3300186,1110854,0
3483131,2625989,0
3490999,4141891,0
4191199,1135126,0
4464749,4067435,0
1824404,4860319,0
522950,4578124,0
1947304,1737202,0
4417595,2312657,0
95946,2309935,0
3738483,4683060,0
2852815,2193089,0
250430,2847128,0
2876786,2391359,0
3358530,2315775,0
1669063,1878834,0
4390762,1890954,0
2094538,2886188,0
4527281,4014962,0
1057592,558770,0
2885007,1653005,0
3074413,4296796,0
1258945,1136736,0
3758738,3800427,0
861621,371367,0
4255041,1227322,0
1895538,1940680,0
4179068,4355665,0
3586330,543065,0
3263143,4118773,0
1483037,2037273,0
2260173,4452998,0
2443660,4422504,0
1078485,2067926,0
318889,737135,0
2341555,177420,0
2067671,3099772,0
4373574,1009124,0
4680585,1454704,0
3225055,3499173,0
3003679,3545043,0
659275,4097572,0
3417473,4211013,0
709093,4575487,0
1886421,779236,0
4430115,810625,0
2838726,194870,0
3415432,4242238,0
2626235,3959778,0
4052850,164638,0
3665917,704022,0
2675712,473627,0
3734286,3889447,0
3112555,1337450,0
1447082,345040,0
2442868,2697973,0
2377641,1138084,0
2832695,3575727,0
2673738,876023,0
3035055,4553992,0
4187833,4554087,0
3608707,724309,0
3110690,3572791,0
693066,4263702,0
3185183,2818589,0
503693,3886252,0
4824097,2078267,0
4600871,4538002,0
4295255,740701,0
1803335,3207786,0
944799,4020322,0
1951919,1881760,0
2053010,4643715,0
619032,615434,0
2747883,3998516,0
288650,3378274,0
2875615,1379755,0
3684546,523294,0
1090153,2982833,0
864416,1275286,0
3871424,1522585,0
3654889,1832775,0
3400888,828395,0
4134749,3268101,0
4157630,3077756,0
1204417,1052180,0
3302339,1239835,0
389244,1932147,0
3143804,4743900,0
2197550,3627454,0
4829391,1833364,0
1804528,4561753,0
4231654,1027467,0
1923872,2099765,0
2625635,4483896,0
3307287,1589657,0
4052328,907327,0
3352282,4782810,0
3929788,3227402,0
1629443,2541523,0
1158937,1423612,0
520668,4788271,0
1098172,492810,0
4221601,2564743,0
2913715,3280610,0
1112296,1041644,0
4356785,1168327,0
3059826,4714304,0
2013473,1916037,0
1584959,972772,0
3035114,3650213,0
780888,2932531,0
1976191,1017121,0
3671294,4478120,0
1458749,235158,0
1812781,1289164,0
349575,4591153,0
1499351,4581901,0
4807649,2091734,0
989121,668964,0
2661840,2592568,0
4069704,1109671,0
1585942,2599901,0
125665,2693732,0
4300689,1243505,0
3670224,972064,0
3231193,1169932,0
3193560,4018181,0
4853052,50861,0
2744354,1346151,0
1314052,945104,0
2059610,608380,0
2688212,3196085,0
2158533,3726203,0
160689,2777011,0
3197499,4408534,0
794307,2951648,0
3317179,2406469,0
653812,3964767,0
229941,4007590,0
3686626,1092745,0
3329941,2612040,0
1045436,1186684,0
667350,34054,0
2786298,3210482,0
47714,1028420,0
315830,2729727,0
2601166,1725739,0
2982376,2279179,0
1759004,2600580,0
1800847,2212300,0
4258116,3876543,0
2914492,2870332,0
2474917,3604949,0
1124850,687361,0
3011116,237952,0
4356802,98725,0
3204978,4259663,0
3542318,2932696,0
3156426,757551,0
1520630,830022,0
1122252,3373397,0
1507431,174581,0
2184713,242911,0
3669747,4649338,0
3229214,1570221,0
4783608,4139474,0
2727558,1904531,0
381314,494899,0
1664528,1304707,0
1810170,4356254,0
3467119,1806003,0
4353514,2480296,0
2051901,839008,0
2795268,1957324,0
3450008,4558404,0
537079,4745380,0
1532776,3052128,0
2522500,4546302,0
696211,4773701,0
1716699,1374977,0
4594736,2763396,0
1203891,3920985,0
3037521,601148,0
1194909,861063,0
441006,4266143,0
2825983,551888,0
2246666,188595,0
1887876,3252026,0
1050804,102497,0
3397176,3847503,0
1669791,4825329,0
4109627,138214,0
4821157,2296184,0
1611944,1058917,0
3127149,33987,0
1270929,4223472,0
199943,2260022,0
1025355,4538428,0
4158307,1161931,0
4118611,949563,0
2566811,4830586,0
438664,1685669,0
4038672,2283427,0
4473690,3582421,0
2928398,4052289,0
3696036,1840025,0
2852142,829395,0
4755134,2152105,0
4526208,4181577,0
1495657,1794185,0
1942833,410407,0
2756399,2804875,0
4066888,2534507,0
2086188,920898,0
4067407,1102299,0
1069227,1897171,0
1445028,3010249,0
3197837,55425,0
2446653,188602,0
4670289,2364366,0
943209,3006213,0
66182,1665082,0
3622795,2240827,0
1892419,3712193,0
2857942,2632716,0
4781234,178947,0
2972423,3786437,0
1023202,2634519,0
3764025,1249258,0
1693941,1729901,0
2822042,4108499,0
4772431,738610,0
2949301,1898889,0
3292939,3005525,0
2084124,1695815,0
3837789,241636,0
1089797,435639,0
3152626,2623526,0
4837777,1399661,0
2614587,4507486,0
74368,1075086,0
975240,3146126,0
487919,4740045,0
4001856,3540034,0
4291042,3458597,0
2959693,218221,0
4255842,1382319,0
76601,3804694,0
2743055,4395187,0
1977914,1278864,0
3924867,3841654,0
441297,2677453,0
802933,1159384,0
2679504,2867307,0
4594921,2199063,0
3180593,2078557,0
4418556,2905641,0
2517214,1752628,0
79477,2932706,0
2527191,3870263,0
3606624,2399748,0
2371573,572168,0
4847706,1059242,0
3050886,2127116,0
2947160,397689,0
885692,4061554,0
4634544,1307187,0
1935208,3352100,0
3592309,3265233,0
1424071,406981,0
3888683,4446984,0
2403400,2499618,0
3912251,3901033,0
1186810,1326248,0
1764896,1359865,0
166079,362532,0
3457932,3959827,0
826843,2222232,0
3273064,2783353,0
4610311,3961584,0
3811524,1367966,0
2320870,1704863,0
4432872,3521948,0
3535820,1200983,0
4721720,704287,0
1143084,1758873,0
1229127,2064366,0
3303876,2200298,0
1369660,4501981,0
433271,2617331,0
2552897,3199638,0
2371912,4158285,0
1473711,951639,0
1679857,1791759,0
921147,2478978,0
299943,169890,0
2436942,502408,0
504410,925495,0
941713,2813412,0
2069536,2022567,0
4621552,1846852,0
3339333,1918856,0
1412023,184409,0
3451165,4720521,0
218505,3313625,0
2671833,3071892,0
63042,1532850,0
4639694,845392,0
1231725,222019,0
4027682,3825843,0
661871,2775429,0
2413181,2841554,0
1687515,2495505,0
