,Node_1,Node_2,Node_1_friends_number,Node_2_friends_number,number_of_common_friends,sum_of_friends,J_similarity,Preferential_Attachment
89263,214819,4706639,0,0,0,0,0,0
89264,1254489,3964823,0,0,0,0,0,0
89265,3696622,1454330,0,0,0,0,0,0
89266,3551478,3979768,0,0,0,0,0,0
89267,2747098,1452847,0,0,0,0,0,0
89268,31415,677733,0,0,0,0,0,0
89269,3711094,2016743,0,0,0,0,0,0
89270,3476426,1388651,0,0,0,0,0,0
89271,3330070,823644,0,0,0,0,0,0
89272,29438,2376456,0,0,0,0,0,0
89273,1129431,3868158,0,0,0,0,0,0
89274,3186161,4382928,0,0,0,0,0,0
89275,2446905,2404455,0,0,0,0,0,0
89276,1125221,2605028,0,0,0,0,0,0
89277,1011337,1439171,0,0,0,0,0,0
89278,3353935,2836437,0,0,0,0,0,0
89279,2363172,2330608,0,0,0,0,0,0
89280,889161,2533293,0,0,0,0,0,0
89281,193485,4498738,0,0,0,0,0,0
89282,4790217,4065113,0,0,0,0,0,0
89283,169512,459347,0,0,0,0,0,0
89284,3980070,2684748,0,0,0,0,0,0
89285,1632884,1458302,0,0,0,0,0,0
89286,2059234,3757002,0,0,0,0,0,0
89287,985253,1597236,0,0,0,0,0,0
89288,2489684,2525675,0,0,0,0,0,0
89289,4404549,2137432,0,0,0,0,0,0
89290,708205,342336,0,0,0,0,0,0
89291,1957193,764107,0,0,0,0,0,0
89292,1792427,3500324,0,0,0,0,0,0
89293,3637728,1073972,0,0,0,0,0,0
89294,3606984,4085002,0,0,0,0,0,0
89295,3223917,4730057,0,0,0,0,0,0
89296,1621804,2535825,0,0,0,0,0,0
89297,3159037,576615,0,0,0,0,0,0
89298,1102260,3765436,0,0,0,0,0,0
89299,4614966,656376,0,0,0,0,0,0
89300,160624,4364369,0,0,0,0,0,0
89301,3917130,1253124,0,0,0,0,0,0
89302,4440245,2469078,0,0,0,0,0,0
89303,2003430,315258,0,0,0,0,0,0
89304,4456568,4813660,0,0,0,0,0,0
89305,105258,1460368,0,0,0,0,0,0
89306,1218181,345382,0,0,0,0,0,0
89307,4007582,3580091,0,0,0,0,0,0
89308,2666982,188649,0,0,0,0,0,0
89309,1519858,3362352,0,0,0,0,0,0
89310,473678,1343691,0,0,0,0,0,0
89311,935193,1927894,0,0,0,0,0,0
89312,898045,1222994,0,0,0,0,0,0
89313,4387526,4270752,0,0,0,0,0,0
89314,1792750,4135960,0,0,0,0,0,0
89315,425172,3798305,0,0,0,0,0,0
89316,1234717,380529,0,0,0,0,0,0
89317,4420773,1872968,0,0,0,0,0,0
89318,4093507,3616497,0,0,0,0,0,0
89319,4560069,2646394,0,0,0,0,0,0
89320,1429677,11129,0,0,0,0,0,0
89321,3005949,3753018,0,0,0,0,0,0
89322,917352,4662801,0,0,0,0,0,0
89323,1192597,2038300,0,0,0,0,0,0
89324,340090,4785095,0,0,0,0,0,0
89325,656132,3130539,0,0,0,0,0,0
89326,13468,192156,0,0,0,0,0,0
89327,1921620,3129433,0,0,0,0,0,0
89328,546353,2457906,0,0,0,0,0,0
89329,1580940,2600579,0,0,0,0,0,0
89330,384921,2799981,0,0,0,0,0,0
89331,2689509,475031,0,0,0,0,0,0
89332,1566912,867865,0,0,0,0,0,0
89333,3999936,4835732,0,0,0,0,0,0
89334,586099,4556295,0,0,0,0,0,0
89335,1903181,438305,0,0,0,0,0,0
89336,2178605,3790563,0,0,0,0,0,0
89337,3534893,3907422,0,0,0,0,0,0
89338,1450016,3780544,0,0,0,0,0,0
89339,3489943,693351,0,0,0,0,0,0
89340,4199544,4163303,0,0,0,0,0,0
89341,1743764,962886,0,0,0,0,0,0
89342,2149426,1716646,0,0,0,0,0,0
89343,3015436,1392382,0,0,0,0,0,0
89344,2258750,190902,0,0,0,0,0,0
89345,2703289,1951199,0,0,0,0,0,0
89346,2521742,1755064,0,0,0,0,0,0
89347,3510576,1264372,0,0,0,0,0,0
89348,4486657,3328735,0,0,0,0,0,0
89349,726197,1295826,0,0,0,0,0,0
89350,824948,4423218,0,0,0,0,0,0
89351,955548,1841125,0,0,0,0,0,0
89352,4852152,666050,0,0,0,0,0,0
89353,416131,4836851,0,0,0,0,0,0
89354,3599172,884290,0,0,0,0,0,0
89355,3549614,3217334,0,0,0,0,0,0
89356,3864928,3190450,0,0,0,0,0,0
89357,437836,2519662,0,0,0,0,0,0
89358,3858245,1993182,0,0,0,0,0,0
89359,4357939,731963,0,0,0,0,0,0
89360,1970054,3896131,0,0,0,0,0,0
89361,3403564,408303,0,0,0,0,0,0
89362,1246642,3683736,0,0,0,0,0,0
89363,2796900,2572873,0,0,0,0,0,0
89364,3069496,2089152,0,0,0,0,0,0
89365,2592910,1351815,0,0,0,0,0,0
89366,4168543,4682557,0,0,0,0,0,0
89367,1215006,2662374,0,0,0,0,0,0
89368,2598173,4731907,0,0,0,0,0,0
89369,2675693,1529131,0,0,0,0,0,0
89370,3254601,1649192,0,0,0,0,0,0
89371,1008453,2572995,0,0,0,0,0,0
89372,861138,1243324,0,0,0,0,0,0
89373,3751971,37386,0,0,0,0,0,0
89374,3986129,4816258,0,0,0,0,0,0
89375,1118204,936191,0,0,0,0,0,0
89376,620420,2961691,0,0,0,0,0,0
89377,11715,3557737,0,0,0,0,0,0
89378,1201682,4359385,0,0,0,0,0,0
89379,2531190,722162,0,0,0,0,0,0
89380,3779395,679979,0,0,0,0,0,0
89381,2924022,211417,0,0,0,0,0,0
89382,935683,3440858,0,0,0,0,0,0
89383,1745351,4503222,0,0,0,0,0,0
89384,4415552,3685292,0,0,0,0,0,0
89385,1459883,4613950,0,0,0,0,0,0
89386,4009942,851687,0,0,0,0,0,0
89387,4376041,2245630,0,0,0,0,0,0
89388,3324256,4323993,0,0,0,0,0,0
89389,3512715,1418087,0,0,0,0,0,0
89390,4338429,3574959,0,0,0,0,0,0
89391,3784074,2787377,0,0,0,0,0,0
89392,1681310,2475180,0,0,0,0,0,0
89393,671879,4597851,0,0,0,0,0,0
89394,2257829,4357160,0,0,0,0,0,0
89395,2849565,3117078,0,0,0,0,0,0
89396,1032745,1369837,0,0,0,0,0,0
89397,1233367,1503353,0,0,0,0,0,0
89398,155052,4268432,0,0,0,0,0,0
89399,1523372,669180,0,0,0,0,0,0
89400,4064591,4098628,0,0,0,0,0,0
89401,2903918,3227162,0,0,0,0,0,0
89402,1059963,14166,0,0,0,0,0,0
89403,1120324,4230890,0,0,0,0,0,0
89404,508573,413911,0,0,0,0,0,0
89405,609910,1863876,0,0,0,0,0,0
89406,141331,1191694,0,0,0,0,0,0
89407,1947263,593123,0,0,0,0,0,0
89408,3424433,3869001,0,0,0,0,0,0
89409,524420,2510698,0,0,0,0,0,0
89410,3617478,392813,0,0,0,0,0,0
89411,1038642,501970,0,0,0,0,0,0
89412,4059541,2565874,0,0,0,0,0,0
89413,3772367,4806936,0,0,0,0,0,0
89414,1843984,526146,0,0,0,0,0,0
89415,4269019,3925752,0,0,0,0,0,0
89416,3251753,2753966,0,0,0,0,0,0
89417,225039,2202593,0,0,0,0,0,0
89418,3147636,26519,0,0,0,0,0,0
89419,3288004,4866944,0,0,0,0,0,0
89420,2789060,3392524,0,0,0,0,0,0
89421,3730295,2537413,0,0,0,0,0,0
89422,1116306,1363997,0,0,0,0,0,0
89423,1979002,409083,0,0,0,0,0,0
89424,3481547,2725619,0,0,0,0,0,0
89425,1727139,3735526,0,0,0,0,0,0
89426,2815823,4124103,0,0,0,0,0,0
89427,2713000,3258057,0,0,0,0,0,0
89428,2520075,1709098,0,0,0,0,0,0
89429,953986,1589641,0,0,0,0,0,0
89430,1558111,1460396,0,0,0,0,0,0
89431,1683637,4121112,0,0,0,0,0,0
89432,1866595,707065,0,0,0,0,0,0
89433,544850,4351368,0,0,0,0,0,0
89434,921024,2675915,0,0,0,0,0,0
89435,203103,4016013,0,0,0,0,0,0
89436,2511208,1044269,0,0,0,0,0,0
89437,2561505,1722052,0,0,0,0,0,0
89438,2342121,3022349,0,0,0,0,0,0
89439,4715957,4166552,0,0,0,0,0,0
89440,354157,4214808,0,0,0,0,0,0
89441,4349540,3813888,0,0,0,0,0,0
89442,719333,3042812,0,0,0,0,0,0
89443,1178901,3153998,0,0,0,0,0,0
89444,1513315,1168193,0,0,0,0,0,0
89445,4206039,2497531,0,0,0,0,0,0
89446,2498003,4320285,0,0,0,0,0,0
89447,3401661,369926,0,0,0,0,0,0
89448,4357001,1232750,0,0,0,0,0,0
89449,1635201,3441871,0,0,0,0,0,0
89450,4001534,2696391,0,0,0,0,0,0
89451,1842285,2563404,0,0,0,0,0,0
89452,2412028,4829926,0,0,0,0,0,0
89453,2926748,3985727,0,0,0,0,0,0
89454,561987,462877,0,0,0,0,0,0
89455,694649,3250043,0,0,0,0,0,0
89456,4135632,2124520,0,0,0,0,0,0
89457,2725905,1550683,0,0,0,0,0,0
89458,3664056,3045808,0,0,0,0,0,0
89459,861141,2989502,0,0,0,0,0,0
89460,3601721,2085340,0,0,0,0,0,0
89461,1953759,1002699,0,0,0,0,0,0
89462,1287516,2493154,0,0,0,0,0,0
89463,1398088,1424780,0,0,0,0,0,0
89464,1217682,3863356,0,0,0,0,0,0
89465,1013202,1039766,0,0,0,0,0,0
89466,3250403,4803205,0,0,0,0,0,0
89467,3842955,991069,0,0,0,0,0,0
89468,1932414,4594080,0,0,0,0,0,0
89469,1516646,2366202,0,0,0,0,0,0
89470,3161617,1329365,0,0,0,0,0,0
89471,996481,1849524,0,0,0,0,0,0
89472,2185793,601144,0,0,0,0,0,0
89473,1557237,2373929,0,0,0,0,0,0
89474,4687229,3003193,0,0,0,0,0,0
89475,2268513,924581,0,0,0,0,0,0
89476,3281008,4213041,0,0,0,0,0,0
89477,1161024,2782491,0,0,0,0,0,0
89478,1441775,3926345,0,0,0,0,0,0
89479,4446349,5350,0,0,0,0,0,0
89480,1088362,4625529,0,0,0,0,0,0
89481,4550861,3011025,0,0,0,0,0,0
89482,4540745,1688724,0,0,0,0,0,0
89483,51871,3725791,0,0,0,0,0,0
89484,3628535,1060378,0,0,0,0,0,0
89485,3354114,4511441,0,0,0,0,0,0
89486,3714888,3592659,0,0,0,0,0,0
89487,574503,4297142,0,0,0,0,0,0
89488,1958627,2451841,0,0,0,0,0,0
89489,1092827,4664765,0,0,0,0,0,0
89490,2928318,1246432,0,0,0,0,0,0
89491,3184983,193791,0,0,0,0,0,0
89492,309657,1197540,0,0,0,0,0,0
89493,337080,2953238,0,0,0,0,0,0
89494,1842040,252536,0,0,0,0,0,0
89495,1064477,1683977,0,0,0,0,0,0
89496,3114551,2912448,0,0,0,0,0,0
89497,1766268,4518693,0,0,0,0,0,0
89498,810122,1526780,0,0,0,0,0,0
89499,2509304,3355350,0,0,0,0,0,0
89500,252969,1738659,0,0,0,0,0,0
89501,1377140,2073937,0,0,0,0,0,0
89502,2574993,4813597,0,0,0,0,0,0
89503,1658138,2025325,0,0,0,0,0,0
89504,3227604,4316131,0,0,0,0,0,0
89505,3219828,2320840,0,0,0,0,0,0
89506,1466830,46472,0,0,0,0,0,0
89507,3366663,2860588,0,0,0,0,0,0
89508,239003,3474879,0,0,0,0,0,0
89509,303990,1967031,0,0,0,0,0,0
89510,3086623,2369094,0,0,0,0,0,0
89511,1969724,96802,0,0,0,0,0,0
89512,4739519,4630284,0,0,0,0,0,0
89513,868009,1006240,0,0,0,0,0,0
89514,1734202,2319801,0,0,0,0,0,0
89515,812019,972914,0,0,0,0,0,0
89516,1120708,4015940,0,0,0,0,0,0
89517,708283,454619,0,0,0,0,0,0
89518,4562850,1814909,0,0,0,0,0,0
89519,3015375,4082121,0,0,0,0,0,0
89520,4550078,3460079,0,0,0,0,0,0
89521,3378621,544243,0,0,0,0,0,0
89522,4137272,3654537,0,0,0,0,0,0
89523,214423,3845482,0,0,0,0,0,0
89524,3651152,1842987,0,0,0,0,0,0
89525,4108079,3803262,0,0,0,0,0,0
89526,1838619,1382048,0,0,0,0,0,0
89527,2322691,1359691,0,0,0,0,0,0
89528,248748,2699273,0,0,0,0,0,0
89529,3818199,1645750,0,0,0,0,0,0
89530,2684518,419193,0,0,0,0,0,0
89531,288795,3433187,0,0,0,0,0,0
89532,2669903,4042938,0,0,0,0,0,0
89533,2232419,4057497,0,0,0,0,0,0
89534,2535125,3236364,0,0,0,0,0,0
89535,4788917,2026106,0,0,0,0,0,0
89536,3877160,467553,0,0,0,0,0,0
89537,352459,4033134,0,0,0,0,0,0
89538,2684511,2788191,0,0,0,0,0,0
89539,4075503,859454,0,0,0,0,0,0
89540,2940255,2997379,0,0,0,0,0,0
89541,935452,1835577,0,0,0,0,0,0
89542,2295783,3048445,0,0,0,0,0,0
89543,796893,2884779,0,0,0,0,0,0
89544,346081,4430298,0,0,0,0,0,0
89545,401995,3051619,0,0,0,0,0,0
89546,31738,1772962,0,0,0,0,0,0
89547,1498714,4345544,0,0,0,0,0,0
89548,1761731,1813940,0,0,0,0,0,0
89549,3578813,3097176,0,0,0,0,0,0
89550,3827869,3411694,0,0,0,0,0,0
89551,1970394,2276697,0,0,0,0,0,0
89552,2071872,2566364,0,0,0,0,0,0
89553,4635859,2726292,0,0,0,0,0,0
89554,1276045,4822623,0,0,0,0,0,0
89555,2793476,282131,0,0,0,0,0,0
89556,691770,3951498,0,0,0,0,0,0
89557,2161122,1539831,0,0,0,0,0,0
89558,2065731,2175564,0,0,0,0,0,0
89559,2009890,913673,0,0,0,0,0,0
89560,4353372,1277374,0,0,0,0,0,0
89561,413148,694632,0,0,0,0,0,0
89562,1733432,2440748,0,0,0,0,0,0
89563,4769906,1311571,0,0,0,0,0,0
89564,3279060,903945,0,0,0,0,0,0
89565,1302244,1358543,0,0,0,0,0,0
89566,461641,810691,0,0,0,0,0,0
89567,456262,3422635,0,0,0,0,0,0
89568,3166712,3245407,0,0,0,0,0,0
89569,2958724,469061,0,0,0,0,0,0
89570,3564949,2159532,0,0,0,0,0,0
89571,3409100,571699,0,0,0,0,0,0
89572,553944,2069575,0,0,0,0,0,0
89573,1761582,2718950,0,0,0,0,0,0
89574,2205868,3290602,0,0,0,0,0,0
89575,3696661,1211432,0,0,0,0,0,0
89576,4287149,1468304,0,0,0,0,0,0
89577,2875965,1278800,0,0,0,0,0,0
89578,2490268,3898227,0,0,0,0,0,0
89579,4214312,924815,0,0,0,0,0,0
89580,1609326,2262147,0,0,0,0,0,0
89581,3872594,885199,0,0,0,0,0,0
89582,2875960,2895689,0,0,0,0,0,0
89583,2729427,738035,0,0,0,0,0,0
89584,4712561,1014547,0,0,0,0,0,0
89585,2885345,2664160,0,0,0,0,0,0
89586,2380636,2829055,0,0,0,0,0,0
89587,3624202,4711602,0,0,0,0,0,0
89588,3148136,4090728,0,0,0,0,0,0
89589,4861277,684622,0,0,0,0,0,0
89590,4766048,2565482,0,0,0,0,0,0
89591,3685717,785807,0,0,0,0,0,0
89592,4275331,4219057,0,0,0,0,0,0
89593,881930,972684,0,0,0,0,0,0
89594,4044868,261459,0,0,0,0,0,0
89595,4245853,1056448,0,0,0,0,0,0
89596,2510687,3258343,0,0,0,0,0,0
89597,724762,1205790,0,0,0,0,0,0
89598,1767817,3422006,0,0,0,0,0,0
89599,2283036,3963847,0,0,0,0,0,0
89600,1068869,1801868,0,0,0,0,0,0
89601,31993,528231,0,0,0,0,0,0
89602,436006,4456773,0,0,0,0,0,0
89603,1429538,806233,0,0,0,0,0,0
89604,831165,3853567,0,0,0,0,0,0
89605,2931714,2051982,0,0,0,0,0,0
89606,4711311,2014824,0,0,0,0,0,0
89607,3935230,3729958,0,0,0,0,0,0
89608,2575203,4370953,0,0,0,0,0,0
89609,3233367,1327408,0,0,0,0,0,0
89610,2996541,325353,0,0,0,0,0,0
89611,1204472,62207,0,0,0,0,0,0
89612,858784,582224,0,0,0,0,0,0
89613,1026999,4371412,0,0,0,0,0,0
89614,763771,3922785,0,0,0,0,0,0
89615,4474798,4448564,0,0,0,0,0,0
89616,1232714,2856857,0,0,0,0,0,0
89617,1001756,2141468,0,0,0,0,0,0
89618,1086504,1558144,0,0,0,0,0,0
89619,1923658,4784000,0,0,0,0,0,0
89620,1550884,516290,0,0,0,0,0,0
89621,2807558,1139847,0,0,0,0,0,0
89622,142399,4749014,0,0,0,0,0,0
89623,784644,3057537,0,0,0,0,0,0
89624,2636627,2565470,0,0,0,0,0,0
89625,2845096,3365445,0,0,0,0,0,0
89626,4648892,2744583,0,0,0,0,0,0
89627,1048570,1823422,0,0,0,0,0,0
89628,3038448,3906755,0,0,0,0,0,0
89629,2294666,2140513,0,0,0,0,0,0
89630,4075897,3852143,0,0,0,0,0,0
89631,3858916,3392773,0,0,0,0,0,0
89632,1151807,1984651,0,0,0,0,0,0
89633,2874777,4841533,0,0,0,0,0,0
89634,3697610,1539901,0,0,0,0,0,0
89635,4455335,4708994,0,0,0,0,0,0
89636,1934176,3844273,0,0,0,0,0,0
89637,2524611,3987139,0,0,0,0,0,0
89638,451565,69192,0,0,0,0,0,0
89639,1657564,2565923,0,0,0,0,0,0
89640,1111533,1559781,0,0,0,0,0,0
89641,2323387,646802,0,0,0,0,0,0
89642,618936,305757,0,0,0,0,0,0
89643,2301026,4353480,0,0,0,0,0,0
89644,409473,1173730,0,0,0,0,0,0
89645,4648271,2083766,0,0,0,0,0,0
89646,2279771,1185949,0,0,0,0,0,0
89647,1198125,2680331,0,0,0,0,0,0
89648,2647832,1288759,0,0,0,0,0,0
89649,30407,434097,0,0,0,0,0,0
89650,1332936,4698548,0,0,0,0,0,0
89651,1337445,2451887,0,0,0,0,0,0
89652,3737177,4472700,0,0,0,0,0,0
89653,1177026,4414387,0,0,0,0,0,0
89654,3613642,2186500,0,0,0,0,0,0
89655,1404177,2317586,0,0,0,0,0,0
89656,822254,130472,0,0,0,0,0,0
89657,1331208,200983,0,0,0,0,0,0
89658,3669388,1344696,0,0,0,0,0,0
89659,932121,2608834,0,0,0,0,0,0
89660,2008208,638864,0,0,0,0,0,0
89661,474403,2728901,0,0,0,0,0,0
89662,2411037,708590,0,0,0,0,0,0
89663,975189,4090381,0,0,0,0,0,0
89664,4132718,4151359,0,0,0,0,0,0
89665,1550166,57840,0,0,0,0,0,0
89666,2425929,3754463,0,0,0,0,0,0
89667,4414460,1251809,0,0,0,0,0,0
89668,1428532,3464911,0,0,0,0,0,0
89669,3211807,2097205,0,0,0,0,0,0
89670,3745122,538123,0,0,0,0,0,0
89671,4423863,2777157,0,0,0,0,0,0
89672,1062270,806903,0,0,0,0,0,0
89673,1685631,136590,0,0,0,0,0,0
89674,768046,3290854,0,0,0,0,0,0
89675,529980,3439839,0,0,0,0,0,0
89676,2317672,4658039,0,0,0,0,0,0
89677,3840222,946771,0,0,0,0,0,0
89678,1087617,2763995,0,0,0,0,0,0
89679,2139112,2868349,0,0,0,0,0,0
89680,547977,3440204,0,0,0,0,0,0
89681,941245,98493,0,0,0,0,0,0
89682,1668551,1280962,0,0,0,0,0,0
89683,3319638,3443585,0,0,0,0,0,0
89684,3685197,3057467,0,0,0,0,0,0
89685,1063777,3015941,0,0,0,0,0,0
89686,1775472,1208405,0,0,0,0,0,0
89687,4857018,3603986,0,0,0,0,0,0
89688,1664651,4811617,0,0,0,0,0,0
89689,2447608,2965080,0,0,0,0,0,0
89690,585642,1899214,0,0,0,0,0,0
89691,2019475,1165659,0,0,0,0,0,0
89692,3731309,4407058,0,0,0,0,0,0
89693,3130175,3223406,0,0,0,0,0,0
89694,859037,4535255,0,0,0,0,0,0
89695,3346983,2471410,0,0,0,0,0,0
89696,1277631,2138524,0,0,0,0,0,0
89697,3844119,2128317,0,0,0,0,0,0
89698,4337863,2758609,0,0,0,0,0,0
89699,820941,1727145,0,0,0,0,0,0
89700,3007363,4343907,0,0,0,0,0,0
89701,3803759,4514823,0,0,0,0,0,0
89702,1286805,1977611,0,0,0,0,0,0
89703,2600013,128896,0,0,0,0,0,0
89704,869840,791297,0,0,0,0,0,0
89705,3889448,3858628,0,0,0,0,0,0
89706,3241846,2323003,0,0,0,0,0,0
89707,3445632,3012061,0,0,0,0,0,0
89708,1078137,1834563,0,0,0,0,0,0
89709,4163844,3575252,0,0,0,0,0,0
89710,3459813,4206297,0,0,0,0,0,0
89711,3229868,2725,0,0,0,0,0,0
89712,2782050,1116706,0,0,0,0,0,0
89713,4080657,450825,0,0,0,0,0,0
89714,1685003,2334570,0,0,0,0,0,0
89715,4582194,4505099,0,0,0,0,0,0
89716,4718467,3959726,0,0,0,0,0,0
89717,1208933,734884,0,0,0,0,0,0
89718,160759,3468269,0,0,0,0,0,0
89719,924645,1947416,0,0,0,0,0,0
89720,47951,4595209,0,0,0,0,0,0
89721,1386153,231242,0,0,0,0,0,0
89722,4755156,862500,0,0,0,0,0,0
89723,2428947,786647,0,0,0,0,0,0
89724,4564640,4555466,0,0,0,0,0,0
89725,1631974,16040,0,0,0,0,0,0
89726,574380,1547833,0,0,0,0,0,0
89727,2304477,430556,0,0,0,0,0,0
89728,2318855,2921097,0,0,0,0,0,0
89729,4002434,2020563,0,0,0,0,0,0
89730,967335,2416522,0,0,0,0,0,0
89731,2149718,2288924,0,0,0,0,0,0
89732,1595888,3892744,0,0,0,0,0,0
89733,2594836,3709260,0,0,0,0,0,0
89734,1718842,2025852,0,0,0,0,0,0
89735,3574303,637660,0,0,0,0,0,0
89736,1437889,3484170,0,0,0,0,0,0
89737,1002585,1122640,0,0,0,0,0,0
89738,1950274,4861912,0,0,0,0,0,0
89739,2869714,2753627,0,0,0,0,0,0
89740,4482047,1073849,0,0,0,0,0,0
89741,3550199,855465,0,0,0,0,0,0
89742,4410601,2600529,0,0,0,0,0,0
89743,3436847,1607158,0,0,0,0,0,0
89744,2919214,1536750,0,0,0,0,0,0
89745,1111698,4355050,0,0,0,0,0,0
89746,3576541,3172721,0,0,0,0,0,0
89747,381922,2808647,0,0,0,0,0,0
89748,2879192,387907,0,0,0,0,0,0
89749,2111679,642308,0,0,0,0,0,0
89750,1850024,373714,0,0,0,0,0,0
89751,564860,639315,0,0,0,0,0,0
89752,4609330,840053,0,0,0,0,0,0
89753,3830120,4852921,0,0,0,0,0,0
89754,1148466,3863823,0,0,0,0,0,0
89755,596482,3546006,0,0,0,0,0,0
89756,172102,1465152,0,0,0,0,0,0
89757,3880705,3883897,0,0,0,0,0,0
89758,2921428,2722580,0,0,0,0,0,0
89759,2293588,4029542,0,0,0,0,0,0
89760,2950411,2135929,0,0,0,0,0,0
89761,958607,586122,0,0,0,0,0,0
89762,2193506,2068596,0,0,0,0,0,0
89763,1941944,4683433,0,0,0,0,0,0
89764,3070327,2633926,0,0,0,0,0,0
89765,2667312,3114751,0,0,0,0,0,0
89766,3051547,3713942,0,0,0,0,0,0
89767,2602690,3880477,0,0,0,0,0,0
89768,2640576,515669,0,0,0,0,0,0
89769,366762,811570,0,0,0,0,0,0
89770,2293421,3443836,0,0,0,0,0,0
89771,2105858,4479649,0,0,0,0,0,0
89772,4595909,2673385,0,0,0,0,0,0
89773,1856685,461111,0,0,0,0,0,0
89774,1133259,1980644,0,0,0,0,0,0
89775,3636229,510799,0,0,0,0,0,0
89776,4499003,4270087,0,0,0,0,0,0
89777,1650344,1640187,0,0,0,0,0,0
89778,2084586,3750883,0,0,0,0,0,0
89779,1396513,611916,0,0,0,0,0,0
89780,1644503,2862791,0,0,0,0,0,0
89781,1416826,3230545,0,0,0,0,0,0
89782,3749445,3303150,0,0,0,0,0,0
89783,2692523,2644715,0,0,0,0,0,0
89784,1044504,1659043,0,0,0,0,0,0
89785,4262310,3441676,0,0,0,0,0,0
89786,2747897,460388,0,0,0,0,0,0
89787,3017499,1979853,0,0,0,0,0,0
89788,4842482,46673,0,0,0,0,0,0
89789,4081726,3156365,0,0,0,0,0,0
89790,4265246,4680336,0,0,0,0,0,0
89791,4242700,4043684,0,0,0,0,0,0
89792,3884372,4109966,0,0,0,0,0,0
89793,3772215,1901559,0,0,0,0,0,0
89794,443633,1430755,0,0,0,0,0,0
89795,336470,3511756,0,0,0,0,0,0
89796,675864,2147155,0,0,0,0,0,0
89797,2866753,1514252,0,0,0,0,0,0
89798,129416,356866,0,0,0,0,0,0
89799,2177441,369271,0,0,0,0,0,0
89800,3038055,3937713,0,0,0,0,0,0
89801,2814168,3669499,0,0,0,0,0,0
89802,3376286,648461,0,0,0,0,0,0
89803,4309593,4764407,0,0,0,0,0,0
89804,4711732,3252509,0,0,0,0,0,0
89805,4352803,554389,0,0,0,0,0,0
89806,3939897,3260002,0,0,0,0,0,0
89807,3645514,720531,0,0,0,0,0,0
89808,4067410,871615,0,0,0,0,0,0
89809,553868,690812,0,0,0,0,0,0
89810,2900073,3203647,0,0,0,0,0,0
89811,1902962,2987903,0,0,0,0,0,0
89812,325819,4473634,0,0,0,0,0,0
89813,1822251,1601958,0,0,0,0,0,0
89814,1631358,421211,0,0,0,0,0,0
89815,326677,2078324,0,0,0,0,0,0
89816,1378150,328771,0,0,0,0,0,0
89817,2236808,4648146,0,0,0,0,0,0
89818,2169867,280317,0,0,0,0,0,0
89819,3062958,2790152,0,0,0,0,0,0
89820,2144340,3666162,0,0,0,0,0,0
89821,139739,2322462,0,0,0,0,0,0
89822,518526,3554313,0,0,0,0,0,0
89823,1247991,667725,0,0,0,0,0,0
89824,3134523,1521684,0,0,0,0,0,0
89825,1646161,1057733,0,0,0,0,0,0
89826,4401523,1454430,0,0,0,0,0,0
89827,175837,149089,0,0,0,0,0,0
89828,3026334,3790162,0,0,0,0,0,0
89829,3270737,3375330,0,0,0,0,0,0
89830,906163,3895416,0,0,0,0,0,0
89831,1544764,1533248,0,0,0,0,0,0
89832,3103569,564338,0,0,0,0,0,0
89833,4597817,1122075,0,0,0,0,0,0
89834,2012165,2466944,0,0,0,0,0,0
89835,2119636,1360290,0,0,0,0,0,0
89836,1830771,125080,0,0,0,0,0,0
89837,240073,2500215,0,0,0,0,0,0
89838,102433,2623290,0,0,0,0,0,0
89839,546487,3786791,0,0,0,0,0,0
89840,701968,3414567,0,0,0,0,0,0
89841,2609223,585178,0,0,0,0,0,0
89842,3321664,3577151,0,0,0,0,0,0
89843,1561927,4432307,0,0,0,0,0,0
89844,48371,2439407,0,0,0,0,0,0
89845,3985189,2111841,0,0,0,0,0,0
89846,1236715,3310278,0,0,0,0,0,0
89847,4546334,886819,0,0,0,0,0,0
89848,4727848,2243039,0,0,0,0,0,0
89849,904505,4809926,0,0,0,0,0,0
89850,430046,2286832,0,0,0,0,0,0
89851,1378990,3237302,0,0,0,0,0,0
89852,4541014,2255238,0,0,0,0,0,0
89853,3977865,1165328,0,0,0,0,0,0
89854,2980776,623147,0,0,0,0,0,0
89855,3979633,785023,0,0,0,0,0,0
89856,3433041,2959919,0,0,0,0,0,0
89857,378859,4626179,0,0,0,0,0,0
89858,4137223,3564788,0,0,0,0,0,0
89859,1985840,4765038,0,0,0,0,0,0
89860,3031056,1540473,0,0,0,0,0,0
89861,1527042,1430024,0,0,0,0,0,0
89862,1065870,1954096,0,0,0,0,0,0
89863,1469825,3776761,0,0,0,0,0,0
89864,2893502,2728244,0,0,0,0,0,0
89865,2950620,1509126,0,0,0,0,0,0
89866,366168,3404111,0,0,0,0,0,0
89867,3992266,3096210,0,0,0,0,0,0
89868,1567909,786054,0,0,0,0,0,0
89869,376148,3362840,0,0,0,0,0,0
89870,3354454,3498062,0,0,0,0,0,0
89871,2745087,3171700,0,0,0,0,0,0
89872,2481129,1854698,0,0,0,0,0,0
89873,3836122,3003003,0,0,0,0,0,0
89874,2520906,2038236,0,0,0,0,0,0
89875,3751088,4255718,0,0,0,0,0,0
89876,2481286,1162262,0,0,0,0,0,0
89877,2569351,136793,0,0,0,0,0,0
89878,3471512,118437,0,0,0,0,0,0
89879,2767437,1711437,0,0,0,0,0,0
